,race_no,going,race_type,plc,horse_no,horse_name,jockey_name,trainer_name,actual_wt,declared_wt,draw,lbw,running_pos,finish_time,public_odds,date,race_id,race_dist,horse_id
148,RACE_2,GOOD,CLASS_3,10,9.0,JIMMU,A Badel,Y S Tsui,121,1086,3,18-3/4,2 1 1 1 1 10,2:19.67,12,26/12/2019,276,2200,C266
149,RACE_3,GOOD,CLASS_4,1,7.0,DOR_DOR,A Badel,J Size,121,1024,1,-,3 3 7 1,1:40.60,6.2,26/12/2019,277,1650,C109
150,RACE_3,GOOD,CLASS_4,2,3.0,WINNING_ENDEAVOUR,J Moreira,D J Whyte,131,1054,2,1/2,7 5 6 2,1:40.69,1.6,26/12/2019,277,1650,C048
151,RACE_3,GOOD,CLASS_4,3,6.0,SHINING_ON,C Y Ho,K W Lui,122,1027,4,3/4,8 9 9 3,1:40.73,15,26/12/2019,277,1650,A359
152,RACE_3,GOOD,CLASS_4,4,8.0,SANGRIA,N Callan,D E Ferraris,121,1065,5,1,4 4 4 4,1:40.76,25,26/12/2019,277,1650,A065
153,RACE_3,GOOD,CLASS_4,5,4.0,LET'S_TAKE_IT_EASY,K C Leung,L Ho,130,1062,8,1,2 2 3 5,1:40.77,31,26/12/2019,277,1650,A140
154,RACE_3,GOOD,CLASS_4,6,2.0,FLASH_FAMOUS,C Schofield,F C Lor,131,1136,10,1,5 6 5 6,1:40.78,32,26/12/2019,277,1650,B162
155,RACE_3,GOOD,CLASS_4,7,12.0,PERFECT_TO_PLAY,Z Purton,C Fownes,131,1021,6,1-3/4,9 8 1 7,1:40.89,12,26/12/2019,277,1650,B095
156,RACE_3,GOOD,CLASS_4,8,1.0,PRETTY_BAUHINIA,K Teetan,Y S Tsui,133,1043,3,3-1/2,6 7 8 8,1:41.15,9.4,26/12/2019,277,1650,A135
157,RACE_3,GOOD,CLASS_4,9,11.0,RAZOR_QUEST,M Chadwick,C W Chang,118,1086,12,4-1/4,12 12 11 9,1:41.27,46,26/12/2019,277,1650,S146
158,RACE_3,GOOD,CLASS_4,10,9.0,TURF_BRILLIANT,T H So,W Y So,117,1110,9,5-1/4,11 10 10 10,1:41.46,175,26/12/2019,277,1650,C456
159,RACE_3,GOOD,CLASS_4,11,5.0,INDIGENOUS_STAR,H W Lai,P F Yiu,125,1059,11,7-1/4,1 1 2 11,1:41.74,29,26/12/2019,277,1650,A081
160,RACE_3,GOOD,CLASS_4,12,10.0,HURRICANE_HUNTER,H N Wong,C H Yip,115,1142,7,7-1/4,10 11 12 12,1:41.77,105,26/12/2019,277,1650,A123
161,RACE_3,GOOD,CLASS_4,WV,,DASHING_DART,M L Yeung,P O'Sullivan,116,---,---,---,---,---,---,26/12/2019,277,1650,V038
162,RACE_4,GOOD,CLASS_4,1,10.0,MANAGEMENT_STAR,A Badel,K W Lui,117,1111,10,-,11 9 3 1,1:40.34,10,26/12/2019,278,1650,B006
163,RACE_4,GOOD,CLASS_4,2,2.0,CHARITY_WINGS,G van Niekerk,C S Shum,127,1102,4,3/4,8 7 5 2,1:40.45,6.1,26/12/2019,278,1650,B003
164,RACE_4,GOOD,CLASS_4,3,5.0,ENJOY_LIFE,K Teetan,Y S Tsui,124,1123,6,2-3/4,10 11 10 3,1:40.76,5.1,26/12/2019,278,1650,A125
165,RACE_4,GOOD,CLASS_4,4,6.0,ROYAL_RACER,Z Purton,C Fownes,122,1113,11,3-3/4,3 2 2 4,1:40.94,7.9,26/12/2019,278,1650,B460
166,RACE_4,GOOD,CLASS_4,5,11.0,MISCHIEVOUS_SUNDAE,J Moreira,J Size,117,1063,1,4-1/2,6 5 7 5,1:41.07,3,26/12/2019,278,1650,C016
167,RACE_4,GOOD,CLASS_4,6,4.0,ELECTRIC_LIGHTNING,N Callan,D E Ferraris,124,1062,2,4-3/4,5 4 4 6,1:41.10,10,26/12/2019,278,1650,A189
168,RACE_4,GOOD,CLASS_4,7,1.0,EXALTATION,C Schofield,A S Cruz,133,1027,5,4-3/4,9 10 9 7,1:41.11,76,26/12/2019,278,1650,C370
169,RACE_4,GOOD,CLASS_4,8,9.0,SUPREME_PLUS,C Y Ho,F C Lor,119,1110,7,5-3/4,4 6 8 8,1:41.25,18,26/12/2019,278,1650,C252
170,RACE_4,GOOD,CLASS_4,9,12.0,GREAT_SMART,H W Lai,L Ho,116,1201,9,6-1/2,12 12 11 9,1:41.38,178,26/12/2019,278,1650,C319
171,RACE_4,GOOD,CLASS_4,10,7.0,FOREVER_BRIGHT,L Hewitson,P F Yiu,121,1149,12,9-3/4,1 1 1 10,1:41.91,9.9,26/12/2019,278,1650,C305
172,RACE_4,GOOD,CLASS_4,11,3.0,CAMFORD_MAGIC,T H So,W Y So,122,1100,3,22-3/4,7 8 12 11,1:43.97,261,26/12/2019,278,1650,C468
173,RACE_4,GOOD,CLASS_4,12,8.0,SUNNY_DRAGON,M Chadwick,R Gibson,121,1211,8,30,2 3 6 12,1:45.14,44,26/12/2019,278,1650,V412
174,RACE_5,GOOD,CLASS_4,1,2.0,VICTORY_POWER,A Badel,D J Whyte,130,1121,9,-,6 5 1,1:10.28,4.9,26/12/2019,279,1200,B294
175,RACE_5,GOOD,CLASS_4,2,5.0,NOBLE_MAN,J Moreira,J Size,125,1118,6,3/4,7 9 2,1:10.38,8.6,26/12/2019,279,1200,C412
176,RACE_5,GOOD,CLASS_4,3,12.0,COMPASSION_STAR,M Chadwick,K L Man,118,1091,7,1-1/2,8 6 3,1:10.50,10,26/12/2019,279,1200,A121
177,RACE_5,GOOD,CLASS_4,4,1.0,GUNNAR,B Shinn,C Fownes,131,1117,4,2-1/2,3 3 4,1:10.69,2.7,26/12/2019,279,1200,C222
178,RACE_5,GOOD,CLASS_4,5,10.0,MASTER_ALBERT,K Teetan,W Y So,120,1130,8,3,10 10 5,1:10.77,9.8,26/12/2019,279,1200,A296
179,RACE_5,GOOD,CLASS_4,6,11.0,SPEEDY_MISSILE,M L Yeung,K H Ting,119,1159,2,3-1/2,5 4 6,1:10.83,15,26/12/2019,279,1200,C281
180,RACE_5,GOOD,CLASS_4,7,7.0,LUCKY_MISSILE,R Bayliss,D J Hall,123,1114,10,4-1/4,11 11 7,1:10.97,44,26/12/2019,279,1200,C501
181,RACE_5,GOOD,CLASS_4,8,3.0,LIGHTNING_TREASURE,K C Leung,P F Yiu,126,1187,11,5,9 8 8,1:11.08,29,26/12/2019,279,1200,B259
182,RACE_5,GOOD,CLASS_4,9,9.0,GRAND_HARBOUR,H N Wong,C W Chang,119,1238,3,5-1/2,4 7 9,1:11.14,43,26/12/2019,279,1200,P421
183,RACE_5,GOOD,CLASS_4,10,4.0,LOOK_ERAS,C Y Ho,Y S Tsui,126,1099,1,6-1/4,1 1 10,1:11.29,5.9,26/12/2019,279,1200,V123
184,RACE_5,GOOD,CLASS_4,11,6.0,VITALITY_FORTUNE,T H So,L Ho,123,1066,12,8-1/4,12 12 11,1:11.58,230,26/12/2019,279,1200,C348
185,RACE_5,GOOD,CLASS_4,12,8.0,GOLDEN_EFFORT,L Hewitson,D E Ferraris,122,1090,5,16-1/4,2 2 12,1:12.89,55,26/12/2019,279,1200,A427
186,RACE_5,GOOD,CLASS_4,WV,,NAVAS,---,R Gibson,130,---,---,---,---,---,---,26/12/2019,279,1200,V362
187,RACE_6,GOOD,CLASS_4,1,2.0,G_UNIT,G van Niekerk,J Moore,129,1011,6,-,1 3 1,0:57.28,8.1,26/12/2019,280,1000,C329
188,RACE_6,GOOD,CLASS_4,2,4.0,MEHBOOB,M Chadwick,P O'Sullivan,125,1208,1,3/4,6 6 2,0:57.40,6.7,26/12/2019,280,1000,C239
189,RACE_6,GOOD,CLASS_4,3,12.0,ISLAND_WINNER,K C Leung,P F Yiu,117,1225,2,1-1/2,3 5 3,0:57.53,3.7,26/12/2019,280,1000,C088
190,RACE_6,GOOD,CLASS_4,4,7.0,DR_PROACTIVE,H N Wong,K H Ting,120,1107,7,1-3/4,7 7 4,0:57.54,145,26/12/2019,280,1000,A345
191,RACE_6,GOOD,CLASS_4,5,10.0,THE_ABRAXAS,J Moreira,Y S Tsui,119,1178,5,2-1/4,5 4 5,0:57.64,2.8,26/12/2019,280,1000,C212
192,RACE_6,GOOD,CLASS_4,6,9.0,AURORA_STEED,M F Poon,J Size,117,1104,10,2-1/4,9 9 6,0:57.65,64,26/12/2019,280,1000,C023
193,RACE_6,GOOD,CLASS_4,7,11.0,GOUTEN_OF_GARO,L Hewitson,D E Ferraris,118,1126,11,2-1/2,2 1 7,0:57.68,15,26/12/2019,280,1000,A291
194,RACE_6,GOOD,CLASS_4,8,6.0,TRAVEL_DATUK,A Badel,R Gibson,124,1100,9,2-3/4,10 10 8,0:57.71,19,26/12/2019,280,1000,V235
195,RACE_6,GOOD,CLASS_4,9,3.0,GALAXY_EMPEROR,K Teetan,A S Cruz,125,1071,4,3,8 8 9,0:57.77,51,26/12/2019,280,1000,D107
196,RACE_6,GOOD,CLASS_4,10,5.0,THIS_IS_CHARISMA,C Y Ho,K W Lui,125,1114,12,3-1/2,12 11 10,0:57.84,80,26/12/2019,280,1000,D102
197,RACE_6,GOOD,CLASS_4,11,8.0,JOY_AVENUE,T H So,C H Yip,118,1151,3,3-3/4,11 12 11,0:57.87,45,26/12/2019,280,1000,C340
198,RACE_6,GOOD,CLASS_4,12,1.0,BEST_SMILE,Z Purton,W Y So,133,1131,8,7-1/2,4 2 12,0:58.47,8,26/12/2019,280,1000,B359
199,RACE_7,GOOD,CLASS_3,1,9.0,MAGNIFICENT,Z Purton,L Ho,124,1131,10,-,3 2 2 1,1:39.83,8.9,26/12/2019,281,1650,C121
200,RACE_7,GOOD,CLASS_3,2,3.0,ZHAN_JIANG_ROCKS,K Teetan,W Y So,118,1053,3,2-3/4,8 10 11 2,1:40.27,15,26/12/2019,281,1650,B406
201,RACE_7,GOOD,CLASS_3,3,5.0,RACING_LUCK,C Y Ho,K W Lui,130,1135,11,3,11 12 10 3,1:40.30,16,26/12/2019,281,1650,B223
202,RACE_7,GOOD,CLASS_3,4,6.0,CHARIZARD,N Callan,D E Ferraris,128,1027,4,3-1/4,4 5 4 4,1:40.36,5.5,26/12/2019,281,1650,B463
203,RACE_7,GOOD,CLASS_3,5,8.0,SOLAR_WAI_WAI,G van Niekerk,F C Lor,126,1028,12,3-3/4,6 4 3 5,1:40.41,15,26/12/2019,281,1650,C111
204,RACE_7,GOOD,CLASS_3,6,7.0,CRAIG'S_STAR,B Shinn,C S Shum,127,1241,2,3-3/4,2 3 5 6,1:40.42,10,26/12/2019,281,1650,C041
205,RACE_7,GOOD,CLASS_3,7,10.0,PICKEN,J Moreira,J Size,124,1189,1,4-1/2,7 8 6 7,1:40.56,2.5,26/12/2019,281,1650,B311
206,RACE_7,GOOD,CLASS_3,8,4.0,LAOS_ENLIGHTENMENT,L Hewitson,J Moore,130,998,6,5,5 6 7 8,1:40.61,66,26/12/2019,281,1650,C291
207,RACE_7,GOOD,CLASS_3,9,1.0,FLYING_QUEST,M F Poon,D J Hall,131,1101,7,5-1/2,12 11 9 9,1:40.69,14,26/12/2019,281,1650,A071
208,RACE_7,GOOD,CLASS_3,10,12.0,TANGMERE,M Chadwick,C Fownes,116,1057,5,6-1/4,10 9 12 10,1:40.82,23,26/12/2019,281,1650,B432
209,RACE_7,GOOD,CLASS_3,11,11.0,THE_RUNNER,S de Sousa,D J Whyte,120,1094,9,6-3/4,1 1 1 11,1:40.90,40,26/12/2019,281,1650,D042
210,RACE_7,GOOD,CLASS_3,12,2.0,WAR_ROOM,A Badel,K H Ting,132,1112,8,7-1/2,9 7 8 12,1:41.03,11,26/12/2019,281,1650,B414
211,RACE_7,GOOD,CLASS_3,WV,,ARCADA,C Schofield,A T Millard,130,---,---,---,---,---,---,26/12/2019,281,1650,A240
212,RACE_8,GOOD,CLASS_2,1,6.0,PRIVATE_SECRETARY,C Y Ho,A S Cruz,123,1002,1,-,4 5 5 1,1:39.82,11,26/12/2019,282,1650,D127
213,RACE_8,GOOD,CLASS_2,2,4.0,HAPPY_DRAGON,M Chadwick,J Moore,124,1154,10,1,8 8 8 2,1:39.97,25,26/12/2019,282,1650,B099
214,RACE_8,GOOD,CLASS_2,3,11.0,BAND_OF_BROTHERS,K Teetan,P O'Sullivan,118,1169,4,1-1/4,5 7 6 3,1:40.03,3.5,26/12/2019,282,1650,C135
215,RACE_8,GOOD,CLASS_2,4,7.0,BUTTERFIELD,G van Niekerk,C S Shum,121,1128,8,1-3/4,3 1 1 4,1:40.11,57,26/12/2019,282,1650,C462
216,RACE_8,GOOD,CLASS_2,5,10.0,HARMONY_HERO,A Badel,R Gibson,119,1273,3,3,9 10 10 5,1:40.31,10,26/12/2019,282,1650,B217
217,RACE_8,GOOD,CLASS_2,6,9.0,GOOD_OMEN,L Hewitson,D J Whyte,119,1054,9,3-1/4,11 12 12 6,1:40.34,24,26/12/2019,282,1650,B208
218,RACE_8,GOOD,CLASS_2,7,5.0,SUPER_OASIS,Z Purton,F C Lor,124,1157,12,3-1/2,10 9 9 7,1:40.39,6,26/12/2019,282,1650,D085
219,RACE_8,GOOD,CLASS_2,8,3.0,RACING_FIGHTER,T H So,C H Yip,123,1154,2,4-1/2,12 11 11 8,1:40.55,175,26/12/2019,282,1650,B285
220,RACE_8,GOOD,CLASS_2,9,8.0,THE_HULK,J Moreira,C Fownes,120,1112,7,5-1/4,2 3 4 9,1:40.64,4.1,26/12/2019,282,1650,C431
221,RACE_8,GOOD,CLASS_2,10,1.0,HEZTHEWONFORUS,B Shinn,J Size,130,1125,6,6-1/4,1 2 2 10,1:40.83,6.5,26/12/2019,282,1650,B287
222,RACE_8,GOOD,CLASS_2,11,12.0,SUPER_TURBO,M F Poon,D J Hall,116,1058,11,10-1/2,7 6 7 11,1:41.50,33,26/12/2019,282,1650,V310
223,RACE_8,GOOD,CLASS_2,12,2.0,GRACEANDMERCY,S de Sousa,A T Millard,126,1173,5,16,6 4 3 12,1:42.38,19,26/12/2019,282,1650,C296
224,RACE_9,GOOD,CLASS_3,1,9.0,WINNING_METHOD,G van Niekerk,C S Shum,120,1217,1,-,1 1 1,1:09.49,3.9,26/12/2019,283,1200,C383
225,RACE_9,GOOD,CLASS_3,2,4.0,SNAP_FIT,Z Purton,C Fownes,128,1189,4,1,6 5 2,1:09.65,4.3,26/12/2019,283,1200,B402
226,RACE_9,GOOD,CLASS_3,3,2.0,SHINING_ACE,B Shinn,J Size,131,1145,9,1-1/4,9 7 3,1:09.68,12,26/12/2019,283,1200,C229
227,RACE_9,GOOD,CLASS_3,4,8.0,BABY,M L Yeung,K H Ting,120,1133,2,1-3/4,3 3 4,1:09.78,7.9,26/12/2019,283,1200,C271
228,RACE_9,GOOD,CLASS_3,5,5.0,AMAZING_KIWI,K Teetan,D J Whyte,124,1158,7,3,2 2 5,1:09.97,5.4,26/12/2019,283,1200,D068
229,RACE_9,GOOD,CLASS_3,6,6.0,STARLIGHT,S de Sousa,C H Yip,122,1089,6,4,10 12 6,1:10.13,17,26/12/2019,283,1200,V273
230,RACE_9,GOOD,CLASS_3,7,12.0,POWERMAX,A Badel,R Gibson,117,1135,3,4-1/4,7 9 7,1:10.17,31,26/12/2019,283,1200,A009
231,RACE_9,GOOD,CLASS_3,8,1.0,LE_TERROIR,J Moreira,L Ho,133,1132,5,4-1/2,4 4 8,1:10.22,6.3,26/12/2019,283,1200,B403
232,RACE_9,GOOD,CLASS_3,9,10.0,MR_PICASSO,M F Poon,D J Hall,117,1156,11,5,12 10 9,1:10.29,135,26/12/2019,283,1200,T330
233,RACE_9,GOOD,CLASS_3,10,7.0,HANDSOME_REBEL,N Callan,Y S Tsui,121,1051,8,5-1/4,8 8 10,1:10.31,14,26/12/2019,283,1200,B469
234,RACE_9,GOOD,CLASS_3,11,3.0,ANONYMA,L Hewitson,D E Ferraris,130,1033,10,7-1/2,11 11 11,1:10.71,310,26/12/2019,283,1200,C496
235,RACE_9,GOOD,CLASS_3,12,11.0,KA_YING_MASTER,K C Leung,T P Yung,118,1159,12,9,5 6 12,1:10.92,77,26/12/2019,283,1200,C240
236,RACE_1,GOOD,CLASS_5,1,5.0,LIVERBIRD_STAR,K C Leung,P O'Sullivan,125,1184,3,-,3 2 2 1,1:36.56,4.5,21/12/2019,265,1600,A405
237,RACE_1,GOOD,CLASS_5,2,7.0,MONEY_WINNER,N Callan,Y S Tsui,122,1030,1,3/4,8 8 8 2,1:36.70,7.6,21/12/2019,265,1600,A055
238,RACE_1,GOOD,CLASS_5,3,3.0,REGENCY_GEM,Z Purton,W Y So,130,1158,4,1,7 6 5 3,1:36.73,2.9,21/12/2019,265,1600,C035
239,RACE_1,GOOD,CLASS_5,4,8.0,SOCCER_MASTER,J Moreira,W Y So,122,1097,5,1-1/4,5 4 4 4,1:36.74,4.8,21/12/2019,265,1600,B452
240,RACE_1,GOOD,CLASS_5,5,1.0,WINWIN_THIRTYTHREE,M F Poon,P F Yiu,131,987,7,2-1/4,9 9 6 5,1:36.93,4.7,21/12/2019,265,1600,C110
241,RACE_1,GOOD,CLASS_5,6,9.0,MAJESTIC_ENDEAVOUR,M Chadwick,C Fownes,121,1185,2,5-3/4,2 3 3 6,1:37.48,14,21/12/2019,265,1600,A399
242,RACE_1,GOOD,CLASS_5,7,6.0,TIGERLAD,L Hewitson,R Gibson,123,1100,8,9,1 1 1 7,1:38.00,63,21/12/2019,265,1600,C243
243,RACE_1,GOOD,CLASS_5,8,2.0,WINNING_WARRIOR,H W Lai,K L Man,132,1084,9,10-3/4,6 7 7 8,1:38.27,94,21/12/2019,265,1600,C185
244,RACE_1,GOOD,CLASS_5,9,4.0,CHACHAUP,T H So,L Ho,127,1123,6,28-3/4,4 5 9 9,1:41.14,107,21/12/2019,265,1600,B037
245,RACE_1,GOOD,CLASS_5,WV,10.0,MY_DEAR,K Teetan,A S Cruz,116,---,---,---,---,---,---,21/12/2019,265,1600,B445
246,RACE_2,GOOD,CLASS_4,1,6.0,INNER_FLAME,A Badel,D J Whyte,128,1088,4,-,3 1 1,1:10.08,2.2,21/12/2019,266,1200,D055
247,RACE_2,GOOD,CLASS_4,2,11.0,MOON_PEAKS,H W Lai,K L Man,126,1161,3,2,4 6 2,1:10.39,16,21/12/2019,266,1200,C403
248,RACE_2,GOOD,CLASS_4,3,9.0,WONDER_BRAHMA,M F Poon,D J Hall,126,1122,1,2,7 7 3,1:10.41,20,21/12/2019,266,1200,C525
249,RACE_2,GOOD,CLASS_4,4,12.0,LUCKY_GUY,N Callan,C H Yip,125,1220,2,3-3/4,6 3 4,1:10.67,4.5,21/12/2019,266,1200,T349
250,RACE_2,GOOD,CLASS_4,5,2.0,KA_YING_EXCELLENT,K Teetan,A S Cruz,132,1073,12,3-3/4,13 12 5,1:10.68,6.2,21/12/2019,266,1200,C526
251,RACE_2,GOOD,CLASS_4,6,10.0,EPTIWINS,K C Leung,L Ho,126,1127,10,4,10 9 6,1:10.73,16,21/12/2019,266,1200,B362
252,RACE_2,GOOD,CLASS_4,7,8.0,TREASURE_CHEST,R Bayliss,P F Yiu,128,1079,7,5-1/4,2 4 7,1:10.92,20,21/12/2019,266,1200,D008
253,RACE_2,GOOD,CLASS_4,8,14.0,FORTUNE_PATROL,L Hewitson,A T Millard,117,1016,14,5-1/4,14 14 8,1:10.92,35,21/12/2019,266,1200,A245
254,RACE_2,GOOD,CLASS_4,9,3.0,COPARTNER_ERA,T H So,W Y So,126,1131,8,6-1/2,12 13 9,1:11.11,340,21/12/2019,266,1200,C534
255,RACE_2,GOOD,CLASS_4,10,7.0,MERIDIAN_TALENT,C Schofield,R Gibson,128,1160,6,7-1/2,8 8 10,1:11.28,52,21/12/2019,266,1200,C516
256,RACE_2,GOOD,CLASS_4,11,1.0,STRONG_PROMISE,M L Yeung,T P Yung,133,1091,11,8-1/4,11 11 11,1:11.41,70,21/12/2019,266,1200,C527
257,RACE_2,GOOD,CLASS_4,12,13.0,APOLLOS_BOW,H N Wong,Y S Tsui,117,1184,9,8-3/4,5 5 12,1:11.50,81,21/12/2019,266,1200,C384
258,RACE_2,GOOD,CLASS_4,13,4.0,DRAGON_BOLT,M Chadwick,F C Lor,128,1182,5,12,9 10 13,1:12.02,77,21/12/2019,266,1200,D077
259,RACE_2,GOOD,CLASS_4,14,5.0,GLORIOUS_BUDDY,Z Purton,C S Shum,128,1047,13,14-1/2,1 2 14,1:12.41,13,21/12/2019,266,1200,C405
260,RACE_3,GOOD,CLASS_5,1,12.0,FIRE_AND_GOLD,J Moreira,C H Yip,117,1063,8,-,11 11 1,1:10.56,3.8,21/12/2019,267,1200,B004
261,RACE_3,GOOD,CLASS_5,2,13.0,WHISTLE_UP,T H So,L Ho,111,1183,6,2-1/4,7 8 2,1:10.90,43,21/12/2019,267,1200,A082
262,RACE_3,GOOD,CLASS_5,3,11.0,LEISURED_FEET,C Schofield,W Y So,121,1195,9,2-3/4,3 3 3,1:10.97,12,21/12/2019,267,1200,A277
263,RACE_3,GOOD,CLASS_5,4,5.0,KWAI_CHUNG_ELITE,A Badel,R Gibson,130,1132,4,2-3/4,9 9 4,1:11.00,3,21/12/2019,267,1200,C173
264,RACE_3,GOOD,CLASS_5,5,14.0,KEEP_GOING,H N Wong,Y S Tsui,112,1059,3,3-1/2,5 6 5,1:11.14,13,21/12/2019,267,1200,B231
265,RACE_3,GOOD,CLASS_5,6,7.0,ART_OF_RAW,K Teetan,C W Chang,127,1088,7,4-1/2,6 7 6,1:11.27,68,21/12/2019,267,1200,V368
266,RACE_3,GOOD,CLASS_5,7,8.0,CAPTAIN_BOSS,L Hewitson,D E Ferraris,127,1175,2,4-3/4,8 10 7,1:11.32,12,21/12/2019,267,1200,B096
267,RACE_3,GOOD,CLASS_5,8,6.0,JIMSON_THE_DRAGON,H W Lai,C H Yip,128,1021,14,4-3/4,14 12 8,1:11.33,59,21/12/2019,267,1200,C017
268,RACE_3,GOOD,CLASS_5,9,3.0,FAIRY_FLOSS,M F Poon,K H Ting,130,1040,13,5-1/2,10 4 9,1:11.44,36,21/12/2019,267,1200,C236
269,RACE_3,GOOD,CLASS_5,10,1.0,STRIKING_MR_C,K C Leung,T P Yung,133,1255,11,6,1 1 10,1:11.51,4.7,21/12/2019,267,1200,B141
270,RACE_3,GOOD,CLASS_5,11,9.0,WINNERS_BROTHER,N Callan,K L Man,127,1028,12,6-1/2,4 5 11,1:11.59,252,21/12/2019,267,1200,C220
271,RACE_3,GOOD,CLASS_5,12,4.0,BOND_ELEGANCE,M Chadwick,D J Whyte,130,1079,5,6-3/4,2 2 12,1:11.63,14,21/12/2019,267,1200,A007
272,RACE_3,GOOD,CLASS_5,13,2.0,SUPERB_AGILITY,H T Mo,L Ho,130,1111,10,7,13 14 13,1:11.67,153,21/12/2019,267,1200,C354
273,RACE_3,GOOD,CLASS_5,14,10.0,SUN_FOXHUNTER,R Bayliss,K W Lui,125,1163,1,13-1/2,12 13 14,1:12.73,194,21/12/2019,267,1200,B389
274,RACE_4,GOOD,CLASS_4,1,9.0,SAM'S_LOVE,Z Purton,C H Yip,123,1056,4,-,6 6 4 1,1:23.27,2.8,21/12/2019,268,1400,A088
275,RACE_4,GOOD,CLASS_4,2,8.0,LEAP_OF_FAITH,J Moreira,J Size,125,1095,7,1/2,8 9 8 2,1:23.38,3.6,21/12/2019,268,1400,C386
276,RACE_4,GOOD,CLASS_4,3,6.0,SMART_ROCKET,G van Niekerk,J Moore,126,1160,5,1-1/2,5 4 2 3,1:23.51,12,21/12/2019,268,1400,B322
277,RACE_4,GOOD,CLASS_4,4,1.0,SUNSHINE_WARRIOR,K Teetan,A S Cruz,133,1124,9,2,3 2 1 4,1:23.59,3.6,21/12/2019,268,1400,C360
278,RACE_4,GOOD,CLASS_4,5,5.0,MY_WINNER,A Badel,R Gibson,128,1143,12,2-3/4,13 13 13 5,1:23.70,14,21/12/2019,268,1400,B197
279,RACE_4,GOOD,CLASS_4,6,7.0,GOOD_FOR_YOU,H N Wong,Y S Tsui,122,1037,3,3-1/4,2 3 5 6,1:23.80,20,21/12/2019,268,1400,T265
280,RACE_4,GOOD,CLASS_4,7,3.0,LASTING_FRIENDSHIP,T H So,L Ho,130,1117,2,3-3/4,4 5 7 7,1:23.85,54,21/12/2019,268,1400,B251
281,RACE_4,GOOD,CLASS_4,8,13.0,SPEEDY_WALLY,H T Mo,C Fownes,113,1152,8,4,10 10 12 8,1:23.90,102,21/12/2019,268,1400,T002
282,RACE_4,GOOD,CLASS_4,9,10.0,WHO'S_HORSE,C Schofield,K H Ting,120,1135,6,4-1/4,1 1 3 9,1:23.96,127,21/12/2019,268,1400,C233
283,RACE_4,GOOD,CLASS_4,10,14.0,JUNZI,H W Lai,W Y So,115,1001,1,4-3/4,7 8 10 10,1:24.02,150,21/12/2019,268,1400,V274
284,RACE_4,GOOD,CLASS_4,11,4.0,SKYEY_SUPREME,R Bayliss,K W Lui,132,1214,13,4-3/4,11 12 11 11,1:24.04,120,21/12/2019,268,1400,C293
285,RACE_4,GOOD,CLASS_4,12,12.0,BLAZING_PARTNERS,L Hewitson,D E Ferraris,116,1094,11,4-3/4,12 11 9 12,1:24.05,31,21/12/2019,268,1400,B071
286,RACE_4,GOOD,CLASS_4,13,11.0,KA_YING_BRILLIANCE,M L Yeung,T P Yung,117,1173,14,9,9 7 6 13,1:24.71,40,21/12/2019,268,1400,B115
287,RACE_4,GOOD,CLASS_4,WV-A,2.0,KING'S_TROOPER,K C Leung,P F Yiu,132,---,---,---,---,---,---,21/12/2019,268,1400,C130
288,RACE_5,GOOD,CLASS_4,1,7.0,XPONENTIAL,C Schofield,D J Whyte,127,1135,14,-,12 12 1,1:10.08,48,21/12/2019,269,1200,D049
289,RACE_5,GOOD,CLASS_4,2,1.0,FANTASY,B Shinn,C S Shum,133,1327,2,HD,3 3 2,1:10.11,2.1,21/12/2019,269,1200,D100
290,RACE_5,GOOD,CLASS_4,3,14.0,THE_SHOW,M F Poon,C W Chang,116,1111,10,1/2,11 11 3,1:10.17,110,21/12/2019,269,1200,T256
291,RACE_5,GOOD,CLASS_4,4,3.0,COLORADO_HIGH,Z Purton,R Gibson,132,1241,3,3/4,5 5 4,1:10.20,13,21/12/2019,269,1200,C177
292,RACE_5,GOOD,CLASS_4,5,11.0,EXCEPTIONAL_DESIRE,K C Leung,W Y So,122,1186,8,3/4,1 1 5,1:10.20,109,21/12/2019,269,1200,A142
293,RACE_5,GOOD,CLASS_4,6,4.0,POWER_KING,K Teetan,A S Cruz,130,1149,13,1-3/4,7 6 6,1:10.35,5.9,21/12/2019,269,1200,C420
294,RACE_5,GOOD,CLASS_4,7,6.0,UNDEFEATED,H N Wong,K W Lui,124,1235,4,2-1/4,8 7 7,1:10.44,69,21/12/2019,269,1200,D054
295,RACE_5,GOOD,CLASS_4,8,2.0,WAR_LORD,J Moreira,J Size,133,1131,7,2-1/4,4 4 8,1:10.44,4.3,21/12/2019,269,1200,C113
296,RACE_5,GOOD,CLASS_4,9,12.0,BEST_FOR_YOU,G van Niekerk,Y S Tsui,121,1010,5,3-1/2,6 8 9,1:10.65,13,21/12/2019,269,1200,C223
297,RACE_5,GOOD,CLASS_4,10,13.0,SMILING_SUCCESS,M Chadwick,K H Ting,120,1228,1,4-1/2,2 2 10,1:10.79,32,21/12/2019,269,1200,C250
298,RACE_5,GOOD,CLASS_4,11,10.0,BLINK_OF_A_SECOND,M L Yeung,T P Yung,123,1135,9,8-1/4,10 9 11,1:11.40,280,21/12/2019,269,1200,B418
299,RACE_5,GOOD,CLASS_4,12,8.0,METHANE,A Badel,D E Ferraris,126,1079,6,10-1/2,9 10 12,1:11.78,11,21/12/2019,269,1200,C469
